   2000.0000000000000       0.15828820879011354       0.98739295265766269      -0.17130627476259030        2.7461977841438692E-002
   1999.9000000000001       0.17539415510201586       0.98449829372918218      -0.17080407020825197        3.0429748606961699E-002
   1999.8000000000002       0.19244730909753291       0.98130730824770740      -0.17025045491843080        3.3388360247911551E-002
   1999.7000000000003       0.20944253790607126       0.97782095667577484      -0.16964559552714897        3.6336922244523208E-002
   1999.6000000000004       0.22637472609208137       0.97404028837888423      -0.16898967409251636        3.9274547101898705E-002
   1999.5000000000005       0.24323877719476514       0.96996644130964726      -0.16828288804193228        4.2200350617136395E-002
   1999.4000000000005       0.26002961526207208       0.96560064166527249      -0.16752545011266140        4.5113452145469364E-002
   1999.3000000000006       0.27674218637852249       0.96094420351848919      -0.16671758828780145        4.8012974865332854E-002
   1999.2000000000007       0.29337146018639804       0.95599852842202138      -0.16585954572766201        5.0898046042280924E-002
   1999.1000000000008       0.30991243139984126       0.95076510498673106      -0.16495158069657509        5.3767797291672942E-002
   1999.0000000000009       0.32636012131140896       0.94524550843355759      -0.16399396648515949        5.6621364840050800E-002
   1998.9000000000010       0.34270957929062540       0.93944140011938804      -0.16298699132806244        5.9457889785128185E-002
   1998.8000000000011       0.35895588427408487       0.93335452703700139      -0.16193095831720314        6.2276518354313713E-002
   1998.7000000000012       0.37509414624665444       0.92698672128923687      -0.16082618531054432        6.5076402161690014E-002
   1998.6000000000013       0.39111950771333182       0.92033989953754480      -0.15967300483641947        6.7856698463371501E-002
   1998.5000000000014       0.40702714516131444       0.91341606242508600      -0.15847176399344426        7.0616570411163884E-002
   1998.4000000000015       0.42281227051184050       0.90621729397455320      -0.15722282434604251        7.3355187304449204E-002
   1998.3000000000015       0.43847013256136452       0.89874576096089609      -0.15592656181561804        7.6071724840220400E-002
   1998.2000000000016       0.45399601841163373       0.89100371225913844      -0.15458336656740515        7.8765365361190345E-002
   1998.1000000000017       0.46938525488823490       0.88299347816748341      -0.15319364289303183        8.1435298101900450E-002
   1998.0000000000018       0.48463320994718445       0.87471746970591180      -0.15175780908883105        8.4080719432754997E-002
   1997.9000000000019       0.49973529406913880       0.86617817789048290      -0.15027629732993664        8.6700833101907571E-002
