   1.4999999999999999E-002   5.8020423413153337E-011
   1.5049999999999999E-002   8.2554865181089003E-011
   1.5099999999999999E-002   1.1725539854121433E-010
   1.5149999999999999E-002   1.6624457838966360E-010
   1.5199999999999998E-002   2.3527870238759722E-010
   1.5249999999999998E-002   3.3237945680941633E-010
   1.5299999999999998E-002   4.6870334172258071E-010
   1.5349999999999997E-002   6.5973582226801677E-010
   1.5399999999999997E-002   9.2692794595814778E-010
   1.5449999999999997E-002   1.2999344837010310E-009
   1.5499999999999996E-002   1.8196679501085364E-009
   1.5549999999999996E-002   2.5424566750294601E-009
   1.5599999999999996E-002   3.5456933760140852E-009
   1.5649999999999997E-002   4.9354911781710794E-009
   1.5699999999999999E-002   6.8570368380407691E-009
   1.5750000000000000E-002   9.5085591442778080E-009
   1.5800000000000002E-002   1.3160131015127432E-008
   1.5850000000000003E-002   1.8178918495982972E-008
   1.5900000000000004E-002   2.5063006674382562E-008
   1.5950000000000006E-002   3.4486607287784831E-008
   1.6000000000000007E-002   4.7360331148877315E-008
   1.6050000000000009E-002   6.4911348417475828E-008
   1.6100000000000010E-002   8.8789734524192736E-008
   1.6150000000000012E-002   1.2120920156518398E-007
   1.6200000000000013E-002   1.6513286012318678E-007
   1.6250000000000014E-002   2.2451778949420143E-007
   1.6300000000000016E-002   3.0463619525534917E-007
   1.6350000000000017E-002   4.1249602487973630E-007
   1.6400000000000019E-002   5.5739036926952202E-007
   1.6450000000000020E-002   7.5161313720232932E-007
   1.6500000000000022E-002   1.0113887611175088E-006
   1.6550000000000023E-002   1.3580765739211695E-006
   1.6600000000000024E-002   1.8197265871843433E-006
   1.6650000000000026E-002   2.4330834193831017E-006
   1.6700000000000027E-002   3.2461599229606281E-006
   1.6750000000000029E-002   4.3215326498332164E-006
   1.6800000000000030E-002   5.7405488585351278E-006
   1.6850000000000032E-002   7.6086806754769126E-006
   1.6900000000000033E-002   1.0062317857361504E-005
   1.6950000000000034E-002   1.3277358159566373E-005
   1.7000000000000036E-002   1.7480035617874375E-005
   1.7050000000000037E-002   2.2960524339670428E-005
   1.7100000000000039E-002   3.0089971119506102E-005
   1.7150000000000040E-002   3.9341746954061410E-005
   1.7200000000000042E-002   5.1317868052867017E-005
   1.7250000000000043E-002   6.6781723962817561E-005
   1.7300000000000045E-002   8.6698466577196979E-005
   1.7350000000000046E-002   1.1228466143078605E-004
   1.7400000000000047E-002   1.4506908362271786E-004
   1.7450000000000049E-002   1.8696685597248899E-004
   1.7500000000000050E-002   2.4036947641957427E-004
   1.7550000000000052E-002   3.0825366337385241E-004
   1.7600000000000053E-002   3.9431235762456041E-004
   1.7650000000000055E-002   5.0311165051300044E-004
   1.7700000000000056E-002   6.4027784964876191E-004
   1.7750000000000057E-002   8.1271933015840479E-004
   1.7800000000000059E-002   1.0288882303173994E-003
   1.7850000000000060E-002   1.2990874076997522E-003
   1.7900000000000062E-002   1.6358283400314756E-003
   1.7950000000000063E-002   2.0542457889822334E-003
   1.8000000000000065E-002   2.5725749901289070E-003
   1.8050000000000066E-002   3.2126968219233134E-003
   1.8100000000000067E-002   4.0007557622321558E-003
   1.8150000000000069E-002   4.9678543718796962E-003
   1.8200000000000070E-002   6.1508264471430126E-003
   1.8250000000000072E-002   7.5930887422069526E-003
   1.8300000000000073E-002   9.3455681531638655E-003
   1.8350000000000075E-002   1.1467697345257299E-002
   1.8400000000000076E-002   1.4028466860139348E-002
   1.8450000000000077E-002   1.7107515628823053E-002
   1.8500000000000079E-002   2.0796234419106142E-002
   1.8550000000000080E-002   2.5198847965431023E-002
   1.8600000000000082E-002   3.0433431300235774E-002
   1.8650000000000083E-002   3.6632804113108368E-002
   1.8700000000000085E-002   4.3945233856739395E-002
   1.8750000000000086E-002   5.2534863929154706E-002
   1.8800000000000087E-002   6.2581767824328421E-002
   1.8850000000000089E-002   7.4281514012667027E-002
   1.8900000000000090E-002   8.7844109979886828E-002
   1.8950000000000092E-002  0.10349217795543737     
   1.9000000000000093E-002  0.12145820018675670     
   1.9050000000000095E-002  0.14198065908655816     
   1.9100000000000096E-002  0.16529888822163399     
   1.9150000000000097E-002  0.19164644497971342     
   1.9200000000000099E-002  0.22124281581122160     
   1.9250000000000100E-002  0.25428327086314623     
   1.9300000000000102E-002  0.29092669662857401     
   1.9350000000000103E-002  0.33128125173279693     
   1.9400000000000105E-002  0.37538770874807692     
   1.9450000000000106E-002  0.42320035653373633     
   1.9500000000000108E-002  0.47456532816791430     
   1.9550000000000109E-002  0.52919615996604052     
   1.9600000000000110E-002  0.58664621951016083     
   1.9650000000000112E-002  0.64627724520511498     
   1.9700000000000113E-002  0.70722235221906316     
   1.9750000000000115E-002  0.76833984411948009     
   1.9800000000000116E-002  0.82814931534194924     
   1.9850000000000118E-002  0.88472847661018128     
   1.9900000000000119E-002  0.93550698503172869     
   1.9950000000000120E-002  0.97670538210966873     
